DATE,MORTGAGE30US,FEDFUNDS,GS10,MICH,UNRATE,USREC,CSUSHPISA,MSACSR,GDP
2010-05-27,4.78,0.2,3.42,3.2,9.6,0,146.394,9.3,54100.0
2010-06-03,4.79,0.18,3.2,2.8,9.4,0,145.72,8.3,54100.0
2010-06-10,4.72,0.18,3.2,2.8,9.4,0,145.72,8.3,54100.0
2010-06-17,4.75,0.18,3.2,2.8,9.4,0,145.72,8.3,54100.0
2010-06-24,4.69,0.18,3.2,2.8,9.4,0,145.72,8.3,54100.0
2010-07-01,4.58,0.18,3.01,2.7,9.4,0,144.989,8.9,54401.0
2010-07-08,4.57,0.18,3.01,2.7,9.4,0,144.989,8.9,54401.0
2010-07-15,4.57,0.18,3.01,2.7,9.4,0,144.989,8.9,54401.0
2010-07-22,4.56,0.18,3.01,2.7,9.4,0,144.989,8.9,54401.0
2010-07-29,4.54,0.18,3.01,2.7,9.4,0,144.989,8.9,54401.0
2010-08-05,4.49,0.19,2.7,2.7,9.5,0,143.914,8.8,54401.0
2010-08-12,4.44,0.19,2.7,2.7,9.5,0,143.914,8.8,54401.0
2010-08-19,4.42,0.19,2.7,2.7,9.5,0,143.914,8.8,54401.0
2010-08-26,4.36,0.19,2.7,2.7,9.5,0,143.914,8.8,54401.0
2010-09-02,4.32,0.19,2.65,2.2,9.5,0,143.017,7.6,54401.0
2010-09-09,4.35,0.19,2.65,2.2,9.5,0,143.017,7.6,54401.0
2010-09-16,4.37,0.19,2.65,2.2,9.5,0,143.017,7.6,54401.0
2010-09-23,4.37,0.19,2.65,2.2,9.5,0,143.017,7.6,54401.0
2010-09-30,4.32,0.19,2.65,2.2,9.5,0,143.017,7.6,54401.0
2010-10-07,4.27,0.19,2.54,2.7,9.4,0,142.528,8.2,54569.0
2010-10-14,4.19,0.19,2.54,2.7,9.4,0,142.528,8.2,54569.0
2010-10-21,4.21,0.19,2.54,2.7,9.4,0,142.528,8.2,54569.0
2010-10-28,4.23,0.19,2.54,2.7,9.4,0,142.528,8.2,54569.0
2010-11-04,4.24,0.19,2.76,3.0,9.8,0,142.169,8.2,54569.0
2010-11-11,4.17,0.19,2.76,3.0,9.8,0,142.169,8.2,54569.0
2010-11-18,4.39,0.19,2.76,3.0,9.8,0,142.169,8.2,54569.0
2010-11-24,4.4,0.19,2.76,3.0,9.8,0,142.169,8.2,54569.0
2010-12-02,4.46,0.18,3.29,3.0,9.3,0,142.056,7.0,54569.0
2010-12-09,4.61,0.18,3.29,3.0,9.3,0,142.056,7.0,54569.0
2010-12-16,4.83,0.18,3.29,3.0,9.3,0,142.056,7.0,54569.0
2010-12-23,4.81,0.18,3.29,3.0,9.3,0,142.056,7.0,54569.0
2010-12-30,4.86,0.18,3.29,3.0,9.3,0,142.056,7.0,54569.0
2011-01-06,4.77,0.17,3.39,3.4,9.1,0,141.518,7.3,54341.0
2011-01-13,4.71,0.17,3.39,3.4,9.1,0,141.518,7.3,54341.0
2011-01-20,4.74,0.17,3.39,3.4,9.1,0,141.518,7.3,54341.0
2011-01-27,4.8,0.17,3.39,3.4,9.1,0,141.518,7.3,54341.0
2011-02-03,4.81,0.16,3.58,3.4,9.0,0,140.345,8.1,54341.0
2011-02-10,5.05,0.16,3.58,3.4,9.0,0,140.345,8.1,54341.0
2011-02-17,5.0,0.16,3.58,3.4,9.0,0,140.345,8.1,54341.0
2011-02-24,4.95,0.16,3.58,3.4,9.0,0,140.345,8.1,54341.0
2011-03-03,4.87,0.14,3.41,4.6,9.0,0,139.977,7.2,54341.0
2011-03-10,4.88,0.14,3.41,4.6,9.0,0,139.977,7.2,54341.0
2011-03-17,4.76,0.14,3.41,4.6,9.0,0,139.977,7.2,54341.0
2011-03-24,4.81,0.14,3.41,4.6,9.0,0,139.977,7.2,54341.0
2011-03-31,4.86,0.14,3.41,4.6,9.0,0,139.977,7.2,54341.0
2011-04-07,4.87,0.1,3.46,4.6,9.1,0,140.008,6.7,54610.0
2011-04-14,4.91,0.1,3.46,4.6,9.1,0,140.008,6.7,54610.0
2011-04-21,4.8,0.1,3.46,4.6,9.1,0,140.008,6.7,54610.0
2011-04-28,4.78,0.1,3.46,4.6,9.1,0,140.008,6.7,54610.0
2011-05-05,4.71,0.09,3.17,4.1,9.0,0,139.904,6.6,54610.0
2011-05-12,4.63,0.09,3.17,4.1,9.0,0,139.904,6.6,54610.0
2011-05-19,4.61,0.09,3.17,4.1,9.0,0,139.904,6.6,54610.0
2011-05-26,4.6,0.09,3.17,4.1,9.0,0,139.904,6.6,54610.0
2011-06-02,4.55,0.09,3.0,3.8,9.1,0,139.861,6.6,54610.0
2011-06-09,4.49,0.09,3.0,3.8,9.1,0,139.861,6.6,54610.0
2011-06-16,4.5,0.09,3.0,3.8,9.1,0,139.861,6.6,54610.0
2011-06-23,4.5,0.09,3.0,3.8,9.1,0,139.861,6.6,54610.0
2011-06-30,4.51,0.09,3.0,3.8,9.1,0,139.861,6.6,54610.0
2011-07-07,4.6,0.07,3.0,3.4,9.0,0,139.73,6.7,54482.0
2011-07-14,4.51,0.07,3.0,3.4,9.0,0,139.73,6.7,54482.0
2011-07-21,4.52,0.07,3.0,3.4,9.0,0,139.73,6.7,54482.0
2011-07-28,4.55,0.07,3.0,3.4,9.0,0,139.73,6.7,54482.0
2011-08-04,4.39,0.1,2.3,3.5,9.0,0,139.308,6.5,54482.0
2011-08-11,4.32,0.1,2.3,3.5,9.0,0,139.308,6.5,54482.0
2011-08-18,4.15,0.1,2.3,3.5,9.0,0,139.308,6.5,54482.0
2011-08-25,4.22,0.1,2.3,3.5,9.0,0,139.308,6.5,54482.0
2011-09-01,4.22,0.08,1.98,3.3,9.0,0,138.667,6.3,54482.0
2011-09-08,4.12,0.08,1.98,3.3,9.0,0,138.667,6.3,54482.0
2011-09-15,4.09,0.08,1.98,3.3,9.0,0,138.667,6.3,54482.0
2011-09-22,4.09,0.08,1.98,3.3,9.0,0,138.667,6.3,54482.0
2011-09-29,4.01,0.08,1.98,3.3,9.0,0,138.667,6.3,54482.0
2011-10-06,3.94,0.07,2.15,3.2,8.8,0,137.951,6.0,54979.0
2011-10-13,4.12,0.07,2.15,3.2,8.8,0,137.951,6.0,54979.0
2011-10-20,4.11,0.07,2.15,3.2,8.8,0,137.951,6.0,54979.0
2011-10-27,4.1,0.07,2.15,3.2,8.8,0,137.951,6.0,54979.0
2011-11-03,4.0,0.08,2.01,3.2,8.6,0,137.15,5.7,54979.0
2011-11-10,3.99,0.08,2.01,3.2,8.6,0,137.15,5.7,54979.0
2011-11-17,4.0,0.08,2.01,3.2,8.6,0,137.15,5.7,54979.0
2011-11-23,3.98,0.08,2.01,3.2,8.6,0,137.15,5.7,54979.0
2011-12-01,4.0,0.07,1.98,3.1,8.5,0,136.673,5.3,54979.0
2011-12-08,3.99,0.07,1.98,3.1,8.5,0,136.673,5.3,54979.0
2011-12-15,3.94,0.07,1.98,3.1,8.5,0,136.673,5.3,54979.0
2011-12-22,3.91,0.07,1.98,3.1,8.5,0,136.673,5.3,54979.0
2011-12-29,3.95,0.07,1.98,3.1,8.5,0,136.673,5.3,54979.0
2012-01-05,3.91,0.08,1.97,3.3,8.3,0,136.606,5.3,55342.0
2012-01-12,3.89,0.08,1.97,3.3,8.3,0,136.606,5.3,55342.0
2012-01-19,3.88,0.08,1.97,3.3,8.3,0,136.606,5.3,55342.0
2012-01-26,3.98,0.08,1.97,3.3,8.3,0,136.606,5.3,55342.0
2012-02-02,3.87,0.1,1.97,3.3,8.3,0,136.531,4.8,55342.0
2012-02-09,3.87,0.1,1.97,3.3,8.3,0,136.531,4.8,55342.0
2012-02-16,3.87,0.1,1.97,3.3,8.3,0,136.531,4.8,55342.0
2012-02-23,3.95,0.1,1.97,3.3,8.3,0,136.531,4.8,55342.0
2012-03-01,3.9,0.13,2.17,3.9,8.2,0,137.902,4.9,55342.0
2012-03-08,3.88,0.13,2.17,3.9,8.2,0,137.902,4.9,55342.0
2012-03-15,3.92,0.13,2.17,3.9,8.2,0,137.902,4.9,55342.0
2012-03-22,4.08,0.13,2.17,3.9,8.2,0,137.902,4.9,55342.0
2012-03-29,3.99,0.13,2.17,3.9,8.2,0,137.902,4.9,55342.0
2012-04-05,3.98,0.14,2.05,3.2,8.2,0,139.152,4.9,55490.0
2012-04-12,3.88,0.14,2.05,3.2,8.2,0,139.152,4.9,55490.0
2012-04-19,3.9,0.14,2.05,3.2,8.2,0,139.152,4.9,55490.0
2012-04-26,3.88,0.14,2.05,3.2,8.2,0,139.152,4.9,55490.0
2012-05-03,3.84,0.16,1.8,3.0,8.2,0,140.154,4.7,55490.0
2012-05-10,3.83,0.16,1.8,3.0,8.2,0,140.154,4.7,55490.0
2012-05-17,3.79,0.16,1.8,3.0,8.2,0,140.154,4.7,55490.0
2012-05-24,3.78,0.16,1.8,3.0,8.2,0,140.154,4.7,55490.0
2012-05-31,3.75,0.16,1.8,3.0,8.2,0,140.154,4.7,55490.0
2012-06-07,3.67,0.16,1.62,3.1,8.2,0,141.03,4.8,55490.0
2012-06-14,3.71,0.16,1.62,3.1,8.2,0,141.03,4.8,55490.0
2012-06-21,3.66,0.16,1.62,3.1,8.2,0,141.03,4.8,55490.0
2012-06-28,3.66,0.16,1.62,3.1,8.2,0,141.03,4.8,55490.0
2012-07-05,3.62,0.16,1.53,3.0,8.2,0,141.67,4.6,55454.0
2012-07-12,3.56,0.16,1.53,3.0,8.2,0,141.67,4.6,55454.0
2012-07-19,3.53,0.16,1.53,3.0,8.2,0,141.67,4.6,55454.0
2012-07-26,3.49,0.16,1.53,3.0,8.2,0,141.67,4.6,55454.0
2012-08-02,3.55,0.13,1.68,3.6,8.1,0,142.28,4.6,55454.0
2012-08-09,3.59,0.13,1.68,3.6,8.1,0,142.28,4.6,55454.0
2012-08-16,3.62,0.13,1.68,3.6,8.1,0,142.28,4.6,55454.0
2012-08-23,3.66,0.13,1.68,3.6,8.1,0,142.28,4.6,55454.0
2012-08-30,3.59,0.13,1.68,3.6,8.1,0,142.28,4.6,55454.0
2012-09-06,3.55,0.14,1.72,3.3,7.8,0,142.907,4.5,55454.0
2012-09-13,3.55,0.14,1.72,3.3,7.8,0,142.907,4.5,55454.0
2012-09-20,3.49,0.14,1.72,3.3,7.8,0,142.907,4.5,55454.0
2012-09-27,3.4,0.14,1.72,3.3,7.8,0,142.907,4.5,55454.0
2012-10-04,3.36,0.16,1.75,3.1,7.8,0,143.598,4.9,55403.0
2012-10-11,3.39,0.16,1.75,3.1,7.8,0,143.598,4.9,55403.0
2012-10-18,3.37,0.16,1.75,3.1,7.8,0,143.598,4.9,55403.0
2012-10-25,3.41,0.16,1.75,3.1,7.8,0,143.598,4.9,55403.0
2012-11-01,3.39,0.16,1.65,3.1,7.7,0,144.582,4.6,55403.0
2012-11-08,3.4,0.16,1.65,3.1,7.7,0,144.582,4.6,55403.0
2012-11-15,3.34,0.16,1.65,3.1,7.7,0,144.582,4.6,55403.0
2012-11-21,3.31,0.16,1.65,3.1,7.7,0,144.582,4.6,55403.0
2012-11-29,3.32,0.16,1.65,3.1,7.7,0,144.582,4.6,55403.0
2012-12-06,3.34,0.16,1.72,3.2,7.9,0,145.499,4.5,55403.0
2012-12-13,3.32,0.16,1.72,3.2,7.9,0,145.499,4.5,55403.0
2012-12-20,3.37,0.16,1.72,3.2,7.9,0,145.499,4.5,55403.0
2012-12-27,3.35,0.16,1.72,3.2,7.9,0,145.499,4.5,55403.0
2013-01-03,3.34,0.14,1.91,3.3,8.0,0,146.824,4.0,55859.0
2013-01-10,3.4,0.14,1.91,3.3,8.0,0,146.824,4.0,55859.0
2013-01-17,3.38,0.14,1.91,3.3,8.0,0,146.824,4.0,55859.0
2013-01-24,3.42,0.14,1.91,3.3,8.0,0,146.824,4.0,55859.0
2013-01-31,3.53,0.14,1.91,3.3,8.0,0,146.824,4.0,55859.0
2013-02-07,3.53,0.15,1.98,3.3,7.7,0,147.781,4.1,55859.0
2013-02-14,3.53,0.15,1.98,3.3,7.7,0,147.781,4.1,55859.0
2013-02-21,3.56,0.15,1.98,3.3,7.7,0,147.781,4.1,55859.0
2013-02-28,3.51,0.15,1.98,3.3,7.7,0,147.781,4.1,55859.0
2013-03-07,3.52,0.14,1.96,3.2,7.5,0,149.961,4.2,55859.0
2013-03-14,3.63,0.14,1.96,3.2,7.5,0,149.961,4.2,55859.0
2013-03-21,3.54,0.14,1.96,3.2,7.5,0,149.961,4.2,55859.0
2013-03-28,3.57,0.14,1.96,3.2,7.5,0,149.961,4.2,55859.0
2013-04-04,3.54,0.15,1.76,3.1,7.6,0,151.518,4.4,55914.0
2013-04-11,3.43,0.15,1.76,3.1,7.6,0,151.518,4.4,55914.0
2013-04-18,3.41,0.15,1.76,3.1,7.6,0,151.518,4.4,55914.0
2013-04-25,3.4,0.15,1.76,3.1,7.6,0,151.518,4.4,55914.0
2013-05-02,3.35,0.11,1.93,3.1,7.5,0,152.85,4.6,55914.0
2013-05-09,3.42,0.11,1.93,3.1,7.5,0,152.85,4.6,55914.0
2013-05-16,3.51,0.11,1.93,3.1,7.5,0,152.85,4.6,55914.0
2013-05-23,3.59,0.11,1.93,3.1,7.5,0,152.85,4.6,55914.0
2013-05-30,3.81,0.11,1.93,3.1,7.5,0,152.85,4.6,55914.0
2013-06-06,3.91,0.09,2.3,3.0,7.5,0,154.202,4.1,55914.0
2013-06-13,3.98,0.09,2.3,3.0,7.5,0,154.202,4.1,55914.0
2013-06-20,3.93,0.09,2.3,3.0,7.5,0,154.202,4.1,55914.0
2013-06-27,4.46,0.09,2.3,3.0,7.5,0,154.202,4.1,55914.0
2013-07-03,4.29,0.09,2.58,3.1,7.3,0,155.607,5.5,56272.0
2013-07-11,4.51,0.09,2.58,3.1,7.3,0,155.607,5.5,56272.0
2013-07-18,4.37,0.09,2.58,3.1,7.3,0,155.607,5.5,56272.0
2013-07-25,4.31,0.09,2.58,3.1,7.3,0,155.607,5.5,56272.0
2013-08-01,4.39,0.08,2.74,3.0,7.2,0,156.963,5.5,56272.0
2013-08-08,4.4,0.08,2.74,3.0,7.2,0,156.963,5.5,56272.0
2013-08-15,4.4,0.08,2.74,3.0,7.2,0,156.963,5.5,56272.0
2013-08-22,4.58,0.08,2.74,3.0,7.2,0,156.963,5.5,56272.0
2013-08-29,4.51,0.08,2.74,3.0,7.2,0,156.963,5.5,56272.0
2013-09-05,4.57,0.08,2.81,3.3,7.2,0,158.225,5.4,56272.0
2013-09-12,4.57,0.08,2.81,3.3,7.2,0,158.225,5.4,56272.0
2013-09-19,4.5,0.08,2.81,3.3,7.2,0,158.225,5.4,56272.0
2013-09-26,4.32,0.08,2.81,3.3,7.2,0,158.225,5.4,56272.0
2013-10-03,4.22,0.09,2.62,3.0,7.2,0,159.24,4.9,56642.0
2013-10-10,4.23,0.09,2.62,3.0,7.2,0,159.24,4.9,56642.0
2013-10-17,4.28,0.09,2.62,3.0,7.2,0,159.24,4.9,56642.0
2013-10-24,4.13,0.09,2.62,3.0,7.2,0,159.24,4.9,56642.0
2013-10-31,4.1,0.09,2.62,3.0,7.2,0,159.24,4.9,56642.0
2013-11-07,4.16,0.08,2.72,2.9,6.9,0,160.073,5.0,56642.0
2013-11-14,4.35,0.08,2.72,2.9,6.9,0,160.073,5.0,56642.0
2013-11-21,4.22,0.08,2.72,2.9,6.9,0,160.073,5.0,56642.0
2013-11-27,4.29,0.08,2.72,2.9,6.9,0,160.073,5.0,56642.0
2013-12-05,4.46,0.09,2.9,3.0,6.7,0,160.993,5.2,56642.0
2013-12-12,4.42,0.09,2.9,3.0,6.7,0,160.993,5.2,56642.0
2013-12-19,4.47,0.09,2.9,3.0,6.7,0,160.993,5.2,56642.0
2013-12-26,4.48,0.09,2.9,3.0,6.7,0,160.993,5.2,56642.0
2014-01-02,4.53,0.07,2.86,3.1,6.6,0,161.924,5.1,56345.0
2014-01-09,4.51,0.07,2.86,3.1,6.6,0,161.924,5.1,56345.0
2014-01-16,4.41,0.07,2.86,3.1,6.6,0,161.924,5.1,56345.0
2014-01-23,4.39,0.07,2.86,3.1,6.6,0,161.924,5.1,56345.0
2014-01-30,4.32,0.07,2.86,3.1,6.6,0,161.924,5.1,56345.0
2014-02-06,4.23,0.07,2.71,3.2,6.7,0,162.523,5.3,56345.0
2014-02-13,4.28,0.07,2.71,3.2,6.7,0,162.523,5.3,56345.0
2014-02-20,4.33,0.07,2.71,3.2,6.7,0,162.523,5.3,56345.0
2014-02-27,4.37,0.07,2.71,3.2,6.7,0,162.523,5.3,56345.0
2014-03-06,4.28,0.08,2.72,3.2,6.7,0,163.084,5.6,56345.0
2014-03-13,4.37,0.08,2.72,3.2,6.7,0,163.084,5.6,56345.0
2014-03-20,4.32,0.08,2.72,3.2,6.7,0,163.084,5.6,56345.0
2014-03-27,4.4,0.08,2.72,3.2,6.7,0,163.084,5.6,56345.0
2014-04-03,4.41,0.09,2.71,3.2,6.2,0,163.39,5.7,56968.0
2014-04-10,4.34,0.09,2.71,3.2,6.2,0,163.39,5.7,56968.0
2014-04-17,4.27,0.09,2.71,3.2,6.2,0,163.39,5.7,56968.0
2014-04-24,4.33,0.09,2.71,3.2,6.2,0,163.39,5.7,56968.0
2014-05-01,4.29,0.09,2.56,3.3,6.3,0,163.656,5.2,56968.0
2014-05-08,4.21,0.09,2.56,3.3,6.3,0,163.656,5.2,56968.0
2014-05-15,4.2,0.09,2.56,3.3,6.3,0,163.656,5.2,56968.0
2014-05-22,4.14,0.09,2.56,3.3,6.3,0,163.656,5.2,56968.0
2014-05-29,4.12,0.09,2.56,3.3,6.3,0,163.656,5.2,56968.0
2014-06-05,4.14,0.1,2.6,3.1,6.1,0,164.067,5.7,56968.0
2014-06-12,4.2,0.1,2.6,3.1,6.1,0,164.067,5.7,56968.0
2014-06-19,4.17,0.1,2.6,3.1,6.1,0,164.067,5.7,56968.0
2014-06-26,4.14,0.1,2.6,3.1,6.1,0,164.067,5.7,56968.0
2014-07-03,4.12,0.09,2.54,3.3,6.2,0,164.587,6.2,57536.0
2014-07-10,4.15,0.09,2.54,3.3,6.2,0,164.587,6.2,57536.0
2014-07-17,4.13,0.09,2.54,3.3,6.2,0,164.587,6.2,57536.0
2014-07-24,4.13,0.09,2.54,3.3,6.2,0,164.587,6.2,57536.0
2014-07-31,4.12,0.09,2.54,3.3,6.2,0,164.587,6.2,57536.0
2014-08-07,4.14,0.09,2.42,3.2,6.1,0,165.212,5.4,57536.0
2014-08-14,4.12,0.09,2.42,3.2,6.1,0,165.212,5.4,57536.0
2014-08-21,4.1,0.09,2.42,3.2,6.1,0,165.212,5.4,57536.0
2014-08-28,4.1,0.09,2.42,3.2,6.1,0,165.212,5.4,57536.0
2014-09-04,4.1,0.09,2.53,3.0,5.9,0,165.903,5.4,57536.0
2014-09-11,4.12,0.09,2.53,3.0,5.9,0,165.903,5.4,57536.0
2014-09-18,4.23,0.09,2.53,3.0,5.9,0,165.903,5.4,57536.0
2014-09-25,4.2,0.09,2.53,3.0,5.9,0,165.903,5.4,57536.0
2014-10-02,4.19,0.09,2.3,2.9,5.7,0,166.639,5.3,57702.0
2014-10-09,4.12,0.09,2.3,2.9,5.7,0,166.639,5.3,57702.0
2014-10-16,3.97,0.09,2.3,2.9,5.7,0,166.639,5.3,57702.0
2014-10-23,3.92,0.09,2.3,2.9,5.7,0,166.639,5.3,57702.0
2014-10-30,3.98,0.09,2.3,2.9,5.7,0,166.639,5.3,57702.0
2014-11-06,4.02,0.09,2.33,2.8,5.8,0,167.332,5.7,57702.0
2014-11-13,4.01,0.09,2.33,2.8,5.8,0,167.332,5.7,57702.0
2014-11-20,3.99,0.09,2.33,2.8,5.8,0,167.332,5.7,57702.0
2014-11-26,3.97,0.09,2.33,2.8,5.8,0,167.332,5.7,57702.0
2014-12-04,3.89,0.12,2.21,2.8,5.6,0,168.047,5.1,57702.0
2014-12-11,3.93,0.12,2.21,2.8,5.6,0,168.047,5.1,57702.0
2014-12-18,3.8,0.12,2.21,2.8,5.6,0,168.047,5.1,57702.0
2014-12-24,3.83,0.12,2.21,2.8,5.6,0,168.047,5.1,57702.0
2014-12-31,3.87,0.12,2.21,2.8,5.6,0,168.047,5.1,57702.0
2015-01-08,3.73,0.11,1.88,2.5,5.7,0,168.627,4.8,58121.0
2015-01-15,3.66,0.11,1.88,2.5,5.7,0,168.627,4.8,58121.0
2015-01-22,3.63,0.11,1.88,2.5,5.7,0,168.627,4.8,58121.0
2015-01-29,3.66,0.11,1.88,2.5,5.7,0,168.627,4.8,58121.0
2015-02-05,3.59,0.11,1.98,2.8,5.5,0,169.124,4.5,58121.0
2015-02-12,3.69,0.11,1.98,2.8,5.5,0,169.124,4.5,58121.0
2015-02-19,3.76,0.11,1.98,2.8,5.5,0,169.124,4.5,58121.0
2015-02-26,3.8,0.11,1.98,2.8,5.5,0,169.124,4.5,58121.0
2015-03-05,3.75,0.11,2.04,3.0,5.4,0,169.795,5.1,58121.0
2015-03-12,3.86,0.11,2.04,3.0,5.4,0,169.795,5.1,58121.0
2015-03-19,3.78,0.11,2.04,3.0,5.4,0,169.795,5.1,58121.0
2015-03-26,3.69,0.11,2.04,3.0,5.4,0,169.795,5.1,58121.0
2015-04-02,3.7,0.12,1.94,2.6,5.4,0,170.293,4.9,58376.0
2015-04-09,3.66,0.12,1.94,2.6,5.4,0,170.293,4.9,58376.0
2015-04-16,3.67,0.12,1.94,2.6,5.4,0,170.293,4.9,58376.0
2015-04-23,3.65,0.12,1.94,2.6,5.4,0,170.293,4.9,58376.0
2015-04-30,3.68,0.12,1.94,2.6,5.4,0,170.293,4.9,58376.0
2015-05-07,3.8,0.12,2.2,2.8,5.6,0,170.876,5.0,58376.0
2015-05-14,3.85,0.12,2.2,2.8,5.6,0,170.876,5.0,58376.0
2015-05-21,3.84,0.12,2.2,2.8,5.6,0,170.876,5.0,58376.0
2015-05-28,3.87,0.12,2.2,2.8,5.6,0,170.876,5.0,58376.0
2015-06-04,3.87,0.13,2.36,2.7,5.3,0,171.477,5.4,58376.0
2015-06-11,4.04,0.13,2.36,2.7,5.3,0,171.477,5.4,58376.0
2015-06-18,4.0,0.13,2.36,2.7,5.3,0,171.477,5.4,58376.0
2015-06-25,4.02,0.13,2.36,2.7,5.3,0,171.477,5.4,58376.0
2015-07-02,4.08,0.13,2.32,2.8,5.2,0,172.148,5.2,58486.0
2015-07-09,4.04,0.13,2.32,2.8,5.2,0,172.148,5.2,58486.0
2015-07-16,4.09,0.13,2.32,2.8,5.2,0,172.148,5.2,58486.0
2015-07-23,4.04,0.13,2.32,2.8,5.2,0,172.148,5.2,58486.0
2015-07-30,3.98,0.13,2.32,2.8,5.2,0,172.148,5.2,58486.0
2015-08-06,3.91,0.14,2.17,2.8,5.1,0,172.931,5.0,58486.0
2015-08-13,3.94,0.14,2.17,2.8,5.1,0,172.931,5.0,58486.0
2015-08-20,3.93,0.14,2.17,2.8,5.1,0,172.931,5.0,58486.0
2015-08-27,3.84,0.14,2.17,2.8,5.1,0,172.931,5.0,58486.0
2015-09-03,3.89,0.14,2.17,2.8,5.0,0,173.824,5.9,58486.0
2015-09-10,3.9,0.14,2.17,2.8,5.0,0,173.824,5.9,58486.0
2015-09-17,3.91,0.14,2.17,2.8,5.0,0,173.824,5.9,58486.0
2015-09-24,3.86,0.14,2.17,2.8,5.0,0,173.824,5.9,58486.0
2015-10-01,3.85,0.12,2.07,2.7,5.0,0,174.789,5.6,58470.0
2015-10-08,3.76,0.12,2.07,2.7,5.0,0,174.789,5.6,58470.0
2015-10-15,3.82,0.12,2.07,2.7,5.0,0,174.789,5.6,58470.0
2015-10-22,3.79,0.12,2.07,2.7,5.0,0,174.789,5.6,58470.0
2015-10-29,3.76,0.12,2.07,2.7,5.0,0,174.789,5.6,58470.0
2015-11-05,3.87,0.12,2.26,2.7,5.1,0,175.735,5.5,58470.0
2015-11-12,3.98,0.12,2.26,2.7,5.1,0,175.735,5.5,58470.0
2015-11-19,3.97,0.12,2.26,2.7,5.1,0,175.735,5.5,58470.0
2015-11-25,3.95,0.12,2.26,2.7,5.1,0,175.735,5.5,58470.0
2015-12-03,3.93,0.24,2.24,2.6,5.0,0,176.537,5.1,58470.0
2015-12-10,3.95,0.24,2.24,2.6,5.0,0,176.537,5.1,58470.0
2015-12-17,3.97,0.24,2.24,2.6,5.0,0,176.537,5.1,58470.0
2015-12-24,3.96,0.24,2.24,2.6,5.0,0,176.537,5.1,58470.0
2015-12-31,4.01,0.24,2.24,2.6,5.0,0,176.537,5.1,58470.0
2016-01-07,3.97,0.34,2.09,2.5,4.8,0,177.262,5.6,58704.0
2016-01-14,3.92,0.34,2.09,2.5,4.8,0,177.262,5.6,58704.0
2016-01-21,3.81,0.34,2.09,2.5,4.8,0,177.262,5.6,58704.0
2016-01-28,3.79,0.34,2.09,2.5,4.8,0,177.262,5.6,58704.0
2016-02-04,3.72,0.38,1.78,2.5,4.9,0,177.641,5.5,58704.0
2016-02-11,3.65,0.38,1.78,2.5,4.9,0,177.641,5.5,58704.0
2016-02-18,3.65,0.38,1.78,2.5,4.9,0,177.641,5.5,58704.0
2016-02-25,3.62,0.38,1.78,2.5,4.9,0,177.641,5.5,58704.0
2016-03-03,3.64,0.36,1.89,2.7,5.0,0,178.156,5.5,58704.0
2016-03-10,3.68,0.36,1.89,2.7,5.0,0,178.156,5.5,58704.0
2016-03-17,3.73,0.36,1.89,2.7,5.0,0,178.156,5.5,58704.0
2016-03-24,3.71,0.36,1.89,2.7,5.0,0,178.156,5.5,58704.0
2016-03-31,3.71,0.36,1.89,2.7,5.0,0,178.156,5.5,58704.0
2016-04-07,3.59,0.37,1.81,2.8,5.1,0,178.759,5.0,58787.0
2016-04-14,3.58,0.37,1.81,2.8,5.1,0,178.759,5.0,58787.0
2016-04-21,3.59,0.37,1.81,2.8,5.1,0,178.759,5.0,58787.0
2016-04-28,3.66,0.37,1.81,2.8,5.1,0,178.759,5.0,58787.0
2016-05-05,3.61,0.37,1.81,2.4,4.8,0,179.42,5.1,58787.0
2016-05-12,3.57,0.37,1.81,2.4,4.8,0,179.42,5.1,58787.0
2016-05-19,3.58,0.37,1.81,2.4,4.8,0,179.42,5.1,58787.0
2016-05-26,3.64,0.37,1.81,2.4,4.8,0,179.42,5.1,58787.0
2016-06-02,3.66,0.38,1.64,2.6,4.9,0,180.09,5.3,58787.0
2016-06-09,3.6,0.38,1.64,2.6,4.9,0,180.09,5.3,58787.0
2016-06-16,3.54,0.38,1.64,2.6,4.9,0,180.09,5.3,58787.0
2016-06-23,3.56,0.38,1.64,2.6,4.9,0,180.09,5.3,58787.0
2016-06-30,3.48,0.38,1.64,2.6,4.9,0,180.09,5.3,58787.0
2016-07-07,3.41,0.39,1.5,2.7,4.8,0,180.85,4.5,59084.0
2016-07-14,3.42,0.39,1.5,2.7,4.8,0,180.85,4.5,59084.0
2016-07-21,3.45,0.39,1.5,2.7,4.8,0,180.85,4.5,59084.0
2016-07-28,3.48,0.39,1.5,2.7,4.8,0,180.85,4.5,59084.0
2016-08-04,3.43,0.4,1.56,2.5,4.9,0,181.84,5.0,59084.0
2016-08-11,3.45,0.4,1.56,2.5,4.9,0,181.84,5.0,59084.0
2016-08-18,3.43,0.4,1.56,2.5,4.9,0,181.84,5.0,59084.0
2016-08-25,3.43,0.4,1.56,2.5,4.9,0,181.84,5.0,59084.0
2016-09-01,3.46,0.4,1.63,2.4,5.0,0,182.813,5.2,59084.0
2016-09-08,3.44,0.4,1.63,2.4,5.0,0,182.813,5.2,59084.0
2016-09-15,3.5,0.4,1.63,2.4,5.0,0,182.813,5.2,59084.0
2016-09-22,3.48,0.4,1.63,2.4,5.0,0,182.813,5.2,59084.0
